Song Name,mfccs_mean_0,mfccs_std_0,mfccs_mean_1,mfccs_std_1,mfccs_mean_2,mfccs_std_2,mfccs_mean_3,mfccs_std_3,mfccs_mean_4,mfccs_std_4,mfccs_mean_5,mfccs_std_5,mfccs_mean_6,mfccs_std_6,mfccs_mean_7,mfccs_std_7,mfccs_mean_8,mfccs_std_8,mfccs_mean_9,mfccs_std_9,mfccs_mean_10,mfccs_std_10,mfccs_mean_11,mfccs_std_11,mfccs_mean_12,mfccs_std_12,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,album,artist,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,time_signature,key,mode,uri,release_year
It Won't Kill Ya,-117.291985,100.93199,93.98034,37.272198,13.462459,22.555067,22.432968,21.74333,3.9594254,12.232425,2.3101027,15.219402,5.204976,12.993298,1.7057362,14.86768,-1.9789213,11.315434,6.239368,12.454206,-4.8883343,10.377068,2.4025161,10.945806,-1.1087741,10.9188595,0.28506705,0.40981862,0.3103421,0.35084444,0.4974927,0.46050897,0.603397,0.37614542,0.3862575,0.42632255,0.30401996,0.32718164,0.25319675,0.31896764,0.27915904,0.27505225,0.3519286,0.30739364,0.3577394,0.2941431,0.3016729,0.3473952,0.24899857,0.3170272,Memories...Do Not Open,The Chainsmokers,2017-04-07,217613,47,0.0647,0.572,0.53,0.000169,0.127,-8.521,0.0654,170.138,0.12,4,6,0,spotify:track:5xhJmd0I15jFcEdqxfCzKk,2017
It's All on U (T-Mass & LZRD Remix),-36.792377,79.9604,81.96342,34.154526,13.289286,26.022541,15.548538,15.855163,2.1111681,14.441365,7.784103,12.406239,-2.4480026,11.431401,1.5477256,10.353382,-2.3324623,10.567533,0.26121214,10.2853565,-2.7826343,9.439891,6.7384796,7.740912,2.3115869,8.317459,0.48447928,0.5168804,0.3607891,0.46393472,0.38037026,0.5355609,0.35252142,0.3311665,0.42323592,0.38213822,0.4626747,0.36600712,0.31103402,0.32049444,0.24187553,0.3302403,0.23893656,0.3281863,0.26790947,0.27785185,0.3350935,0.28136438,0.30686048,0.26382,Ashes (Remixes),ILLENIUM,2016-12-16,204778,0,0.039,0.536,0.784,3.89e-05,0.0691,-4.139,0.0485,154.924,0.41,4,7,0,spotify:track:0Vc3nfRMdvY5iX6AHVWSMN,2016
It's Alright,-7.7066245,90.14082,72.46633,30.57524,8.2008095,24.469625,13.864748,15.834806,4.5998335,14.740652,3.5100188,12.15269,-0.7912437,12.40115,3.1831026,10.757555,-2.450775,10.905999,5.7272534,11.575097,-2.0034814,9.480298,1.1004736,8.891567,0.38792768,9.004734,0.32426766,0.34330255,0.38369912,0.3073463,0.40254596,0.3536141,0.5242966,0.3671807,0.32957482,0.40954575,0.38904524,0.494331,0.25568008,0.27889422,0.31628758,0.2403423,0.34090567,0.2566901,0.34004447,0.27288112,0.25528458,0.31042558,0.2665587,0.34809056,SAD SONG,P1Harmony,2024-09-20,198453,57,0.0702,0.594,0.876,0.0,0.27,-2.613,0.106,180.047,0.79,4,11,0,spotify:track:7f3hLudPCsBzq3FiMx1Kui,2024
It's gotta be you,-134.5703,104.4254,118.092964,45.80612,31.003378,25.410406,17.33894,25.343464,5.5924473,16.258514,3.6885376,15.7467985,-3.1283648,12.608451,-2.0313427,12.423282,-7.1671314,12.700339,-2.9077287,13.210387,-5.683368,13.349782,-8.487032,12.023969,-3.3777082,11.537883,0.2794,0.35211328,0.2154297,0.2855806,0.25679424,0.17367496,0.2652078,0.22026436,0.23669566,0.14756203,0.26242825,0.46676013,0.22915213,0.38622475,0.21819414,0.3149593,0.30078867,0.1895897,0.3255928,0.2467359,0.28783077,0.1842484,0.26201075,0.403945,It's gotta be you,Jimmy Brown,2021-01-10,175019,33,0.786,0.78,0.495,0.000129,0.11,-6.264,0.0349,104.947,0.305,4,11,1,spotify:track:1lYe3I4ivJB4oTpZOPuNfs,2021
IT'S NOT THAT SERIOUS,-287.47607,116.46306,92.70815,49.033257,40.372322,35.71578,14.887118,28.017681,15.191254,18.117735,4.116269,15.911914,-1.5544201,15.884446,0.31568706,14.299173,-12.786307,15.46666,-0.97928554,13.871791,-9.894591,11.534222,-8.6839695,13.342874,-7.2121954,12.624718,0.19999173,0.24979283,0.4262517,0.4138101,0.41600767,0.37665513,0.5597124,0.36071315,0.22392891,0.28331324,0.21210127,0.21714593,0.2704968,0.2855349,0.37076107,0.3303357,0.3661662,0.31084043,0.3620791,0.30338252,0.24503617,0.30955234,0.2366221,0.28361675,IT'S NOT THAT SERIOUS,ASTN,2021-06-04,140950,43,0.57,0.771,0.0999,0.00101,0.0859,-13.244,0.0499,143.829,0.143,3,2,1,spotify:track:0L3KqlhJGIqpcX6eAC55rX,2021
IT'S YOU (feat. keshi),-198.82486,101.024216,94.467514,40.63803,38.092003,26.360233,23.630459,18.392918,1.4054238,16.018385,-0.76589966,13.756796,-1.3129462,14.265614,4.0840883,11.369247,-14.334718,11.967872,-7.2458806,10.880451,-8.22624,9.546037,-7.4882803,8.774624,-11.71245,8.788823,0.1349011,0.24120776,0.3436604,0.25309557,0.2727683,0.29279825,0.5076821,0.36232436,0.23517637,0.3181337,0.17260115,0.14284202,0.19477846,0.2747599,0.34824306,0.24931684,0.32633293,0.26375228,0.39388728,0.33504885,0.23994866,0.3499992,0.21097067,0.22627106,LOVE IN STEREO,MAX,2024-02-16,173426,66,0.85,0.663,0.328,0.00019,0.141,-11.579,0.0601,89.892,0.446,4,2,1,spotify:track:1hWDc5jD5br9pXSOtubFlf,2024
It's You (Feat. ZICO),-121.763,112.09784,83.002174,37.60051,25.819876,29.784105,14.651548,18.759525,13.921378,14.957302,13.960637,11.60545,-2.8563943,12.030852,5.153222,10.133017,-4.2754645,12.310947,5.111492,10.375028,-0.7952961,9.989402,0.8382726,8.966044,-3.5363278,8.733492,0.28020066,0.279295,0.25254986,0.36843783,0.43566278,0.34796992,0.47593758,0.37837428,0.4603915,0.32423225,0.30188778,0.422609,0.24326424,0.29671615,0.2459317,0.29782012,0.3387102,0.25359765,0.35935947,0.2681311,0.35864985,0.2795255,0.26551595,0.3398237,Sun And Moon,Sam Kim,2018-11-22,257631,48,0.237,0.738,0.498,0.0,0.164,-6.373,0.155,95.042,0.809,4,4,1,spotify:track:6pm3SR1vvrV54AOJWsN7y7,2018
Jam & Butterfly,-89.56489,112.02227,103.07432,48.887108,15.66675,28.269854,21.99704,21.74443,7.327608,17.96122,11.055195,14.561344,1.4855378,13.93082,5.1766195,12.670981,-0.94063324,11.829559,6.373412,11.184365,-0.61002195,10.059545,2.2604086,9.320805,-2.492379,8.427429,0.45445633,0.4410235,0.41553006,0.43683133,0.43316594,0.3981549,0.43091792,0.40056372,0.58215827,0.512238,0.4584647,0.5379385,0.28754213,0.3146129,0.29852098,0.3009411,0.31120306,0.29238042,0.3192398,0.26368377,0.32746032,0.3019155,0.28233635,0.33094776,Jam & Butterfly,DPR LIVE,2020-11-27,208040,52,0.174,0.821,0.769,0.00105,0.0842,-5.379,0.0967,148.017,0.661,4,6,0,spotify:track:5rZkRaL4AjykFgw49KULyo,2020
Jasmine,-90.0271,101.22003,108.6674,43.466076,20.531631,23.36494,14.769142,21.455967,22.786034,18.28324,4.762217,14.80785,-13.330054,12.639245,6.760528,14.015004,-5.864732,12.795035,-1.1093836,12.511338,-5.1339164,10.270995,-0.60565835,9.813753,-5.4956946,10.270567,0.47347552,0.35395604,0.34356678,0.41360426,0.32093814,0.36272058,0.38724867,0.6128769,0.4085527,0.3264195,0.39434803,0.40948048,0.3177109,0.2793562,0.2728332,0.32373768,0.23025832,0.3072134,0.24487072,0.34075356,0.27327254,0.24453424,0.3001817,0.28538007,Jasmine,DPR LIVE,2017-10-08,201510,60,0.331,0.597,0.486,0.0,0.14,-5.893,0.0986,137.68,0.397,4,8,1,spotify:track:2IgbYlOlFpiSFYnsqB39lM,2017
Jesus of Suburbia,4.915882,80.84137,77.75746,26.28986,-7.1495504,17.930422,29.93733,12.684722,5.8502073,9.682336,14.77769,8.592706,-1.4172478,8.8267,7.2808757,7.3693113,2.170343,7.5470448,6.0537505,7.6073,-1.3981225,7.0175514,5.1637926,7.0800014,-2.979981,6.3464384,0.39773655,0.4204492,0.3765704,0.4780079,0.34167784,0.38499323,0.40538967,0.4981669,0.6463304,0.4421991,0.37777707,0.32129154,0.27790216,0.30618304,0.24319224,0.31202766,0.22300701,0.2874333,0.28048962,0.26254255,0.32470247,0.2576388,0.27366778,0.22698976,American Idiot,Green Day,2004-09-21,548253,65,0.000259,0.3,0.929,2.26e-06,0.329,-3.214,0.0636,147.116,0.59,4,1,1,spotify:track:58KPPL1AdLHMvR2O2PZejr,2004
Johnny Dang (with Paul Wall & DRODi),-102.59138,104.406944,108.33896,41.460613,13.645156,30.566584,-0.25479934,20.818762,4.22708,23.594078,7.120398,17.257376,-11.782227,16.116396,-4.2562523,15.623963,-4.838325,13.382226,-0.5963044,13.23852,-5.0547957,12.494601,1.3825302,11.6186495,-2.1671698,11.271268,0.45254922,0.38766,0.30106714,0.3225816,0.38918212,0.49293315,0.383714,0.3114479,0.31242758,0.29366976,0.37526104,0.36026785,0.34239772,0.30500424,0.28041166,0.308345,0.31655216,0.33400816,0.30616978,0.28488883,0.29874152,0.2688982,0.31553337,0.29169425,Lonestar Luchador,That Mexican OT,2023-07-28,192000,69,0.389,0.971,0.695,0.0,0.107,-5.253,0.125,119.971,0.696,4,10,0,spotify:track:6XEt23sq6sRgER8sSZbCR5,2023
Jungle,-87.03682,79.60082,74.38072,36.55349,-2.3156202,27.438473,12.945611,22.664865,-18.966578,22.228241,4.311719,19.496574,1.6278645,16.277292,-2.7334833,17.174923,6.1161413,13.485934,4.6185493,11.51374,0.50098944,12.606861,3.397128,11.2654915,-6.0280657,12.559875,0.28359362,0.26573172,0.28365433,0.42045194,0.45307645,0.3272165,0.3436564,0.5084477,0.68052,0.46426684,0.3502263,0.3662043,0.27141517,0.2805476,0.26626337,0.30172843,0.3520691,0.27422443,0.28006673,0.29812622,0.3432141,0.3282786,0.27571523,0.3033377,Jungle,Fred again..,2022-06-29,198805,61,0.00984,0.665,0.727,0.394,0.172,-8.073,0.0391,133.922,0.397,4,1,0,spotify:track:31B7wLv4yvtjDoTTmbnxeE,2022
jupiter,-35.571236,100.013,73.04452,30.744352,-4.549568,28.334625,14.758783,17.377464,5.095123,15.21048,6.2296014,15.34563,-4.30941,12.842433,-2.0809696,12.8251,-1.2209955,10.394039,3.1495097,10.14278,-2.4163363,9.128027,-1.5127743,9.253314,-4.5383596,8.346323,0.3025367,0.35853148,0.36495802,0.4551626,0.30330914,0.29794982,0.3892496,0.43363875,0.67762935,0.4098438,0.3523475,0.31396598,0.25228792,0.32212564,0.27409306,0.3245876,0.24528958,0.2531728,0.30817285,0.25767395,0.342308,0.2500726,0.28068787,0.2625328,DIVE,almost monday,2024-09-25,182380,55,0.00868,0.649,0.819,0.00126,0.0527,-4.771,0.0375,103.973,0.934,4,3,0,spotify:track:4BiiGfe1QtSpsiZDvA4Pmd,2024
JUS NOT THAT,-103.02797,90.27166,100.6925,32.865894,9.625749,26.37084,22.018742,17.990786,15.339924,17.274595,1.9816539,14.177011,15.125957,13.478825,7.825307,12.202888,1.0610797,11.038119,10.5772,12.401511,-0.18709084,9.74673,3.4162903,10.20888,-0.31019256,10.48817,0.4064878,0.38154596,0.48463255,0.43794748,0.5485917,0.5905227,0.50112545,0.6369953,0.57864046,0.6817975,0.5374327,0.40672553,0.2714029,0.23342235,0.2921689,0.26206368,0.3085018,0.3073242,0.24996862,0.28998968,0.26227862,0.304125,0.269738,0.23542587,5L NUEVE,Nueve Lio,2023-06-17,137674,41,0.0357,0.71,0.679,2.32e-05,0.335,-10.042,0.0973,128.96,0.288,4,8,1,spotify:track:2nrbGEXwperdlNlePSW6iN,2023
just a boy,-137.12822,102.60148,106.450485,44.366364,-1.5323789,28.611422,13.082641,19.60188,-2.2337902,16.826767,-10.479695,16.090988,4.9390426,14.689777,-22.298172,13.8771105,0.13766772,12.646478,-7.6164775,10.320743,-16.19484,10.951784,-6.5916424,10.25058,-12.697459,10.308137,0.29571265,0.24872443,0.2564525,0.19680193,0.3037913,0.22853442,0.2607764,0.24255118,0.17102197,0.23911813,0.22283007,0.32718083,0.31734398,0.2936947,0.32965446,0.24911818,0.36360824,0.28087518,0.30950972,0.30989468,0.21261697,0.32396522,0.27036673,0.35247484,just a boy,Alaina Castillo,2020-03-27,185681,0,0.892,0.51,0.301,0.0,0.127,-5.344,0.0566,198.158,0.508,3,7,1,spotify:track:2fAeROYFSbWdvML6rbnCar,2020
Just For A Moment (feat. Iselin),-43.066013,86.86295,93.790855,32.7988,4.9918447,18.426048,14.826337,12.364586,5.9266596,10.666201,5.2009068,10.501402,5.4056907,8.403015,3.8204381,9.055689,3.7910023,8.934146,1.8679191,8.569862,1.9804895,7.364477,4.7294173,7.94715,1.3865675,7.5323944,0.35583895,0.38879687,0.277599,0.39364573,0.5498808,0.29918995,0.39584503,0.27629632,0.4389842,0.30713555,0.32396045,0.54204386,0.249116,0.320739,0.2428995,0.26683334,0.32848606,0.1926111,0.33615708,0.19900563,0.3347258,0.2690281,0.23323224,0.33355978,Gravity,Gryffin,2019-10-24,253250,53,0.0137,0.536,0.776,1.83e-05,0.269,-6.343,0.0485,144.037,0.414,4,1,0,spotify:track:24FFOpCA6bc5YoU2F3TKqS,2019
Just Like You,-27.811998,114.01238,101.73499,37.30798,-0.2696372,19.712658,13.291303,15.29198,4.1891217,12.100468,-0.3332257,12.025394,-2.0967987,9.564507,-2.3056197,9.565336,-4.0725126,7.3702936,1.5455111,8.630862,-6.155287,7.9560905,0.2865399,7.561922,-4.342385,8.501763,0.42417437,0.33417514,0.54271746,0.29176122,0.25575584,0.43070948,0.2808768,0.32580364,0.26415828,0.41828743,0.44832668,0.29502597,0.3422038,0.21125124,0.35693264,0.23569629,0.21320595,0.33027166,0.21635854,0.31465626,0.22343549,0.29702663,0.33152172,0.20919105,Just Like You,Kompany,2021-08-13,268800,23,0.38,0.273,0.893,0.0016,0.105,-2.419,0.0904,149.436,0.175,4,10,1,spotify:track:5XRvpUtk1ux7Tni2RAayDB,2021
Just Might (with PARTYNEXTDOOR),-161.284,124.61063,108.780075,46.754753,46.257175,37.85368,34.745033,20.96976,8.839575,16.88091,2.5082436,18.052906,7.7490106,17.10564,-6.9804373,16.248648,-3.8501174,13.012748,-2.7855618,13.830669,-4.3217587,13.496325,0.92145526,10.730171,-3.189999,10.356146,0.40300885,0.26728815,0.37683946,0.28741816,0.28328136,0.22640276,0.3270948,0.4034808,0.3435547,0.45204958,0.40634474,0.58140033,0.30729073,0.22055238,0.33851025,0.24933562,0.29314065,0.23388855,0.27873033,0.31977636,0.24826188,0.3452023,0.25094408,0.34764606,Over It,Summer Walker,2019-10-04,205733,68,0.672,0.69,0.377,1.06e-06,0.106,-7.907,0.0793,104.924,0.18,4,7,1,spotify:track:43IMaycr34ZR5kS8mlL5hH,2019
Just the Way You Are,-66.67505,97.88233,84.24266,32.558636,8.692946,19.780994,17.709164,17.84259,-3.571069,12.859438,11.17552,12.449555,-6.535137,12.260014,9.794324,12.77376,-3.333858,9.837572,4.745721,7.822557,-0.47237027,7.8812695,-0.3175184,8.739711,-2.689546,7.396536,0.44972336,0.2856674,0.24178514,0.23270163,0.3704227,0.5623934,0.31939456,0.31701288,0.32394046,0.56975335,0.3634644,0.28381118,0.33467886,0.24254353,0.2622504,0.23345195,0.26029512,0.35485834,0.24493602,0.30913025,0.24885663,0.35033312,0.28696236,0.2383646,Doo-Wops & Hooligans,Bruno Mars,2010-05-11,220734,85,0.0134,0.635,0.841,0.0,0.0622,-5.379,0.0422,109.021,0.424,4,5,1,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,2010
Just Wanna Rock,-102.51134,89.625275,66.745926,46.34021,4.4640293,31.208319,1.274744,24.36012,-2.7923126,21.942791,5.066577,18.845678,-3.8317137,15.712705,-1.6940572,16.308376,-8.057857,16.02671,-0.6162657,12.350059,1.2754799,9.6979265,5.4709673,9.240539,-0.20724759,8.418261,0.35611963,0.3938963,0.38472995,0.661797,0.49214363,0.60423845,0.47411287,0.33762395,0.30603328,0.32737857,0.45058492,0.35266036,0.29887858,0.30596313,0.2546776,0.32642978,0.35540664,0.39613527,0.35288784,0.29079008,0.2915032,0.27797705,0.31113812,0.30134964,Pink Tape,Lil Uzi Vert,2023-06-30,123890,72,0.0651,0.485,0.545,0.00547,0.0642,-7.924,0.0336,150.185,0.0385,4,11,1,spotify:track:4Ls53fBNVfaXTROBi6X8Hw,2023
KAMIKAZE,-43.432175,109.59776,65.29544,39.236855,7.8590107,17.63806,21.984718,17.055336,0.39771718,16.187475,10.658992,11.915866,1.7845135,9.980501,7.7695456,11.319116,0.70273376,9.358287,6.706615,8.4196205,2.038703,9.694133,6.2355356,7.7451086,2.3634436,7.307603,0.4140932,0.43365923,0.5579469,0.6496354,0.6097534,0.5943551,0.5677373,0.5244737,0.476586,0.4488763,0.50910944,0.4756057,0.22701202,0.22532393,0.2722658,0.29767638,0.26895225,0.27995303,0.29154906,0.28843498,0.27871433,0.25964805,0.26918572,0.24609482,KAMIKAZE,GRAVEDGR,2019-02-22,231968,28,0.0147,0.744,0.801,0.0227,0.118,-5.161,0.0841,140.07,0.198,4,8,1,spotify:track:47cElLEwnbplOSL5iHeu4o,2019
Kamikaze,-100.90996,76.62167,102.54096,36.708843,18.208755,32.06655,6.2679043,20.33224,0.8310972,16.871593,5.777057,15.474405,-6.669979,14.425205,-2.9558463,14.81504,-5.714958,12.344578,6.723087,12.265901,-6.5228596,11.966346,1.5651587,11.1320095,1.0821469,10.230452,0.45882294,0.4422924,0.34697497,0.42431876,0.44351158,0.35486415,0.48247978,0.43798563,0.5121756,0.42107657,0.39823925,0.495136,0.3160632,0.32409105,0.2546106,0.30693942,0.32545027,0.26461396,0.3167575,0.2709924,0.3246579,0.29059765,0.26570463,0.33659416,Northsbest (Extended),Lil Mosey,2018-10-19,139200,61,0.301,0.792,0.571,0.0,0.1,-7.539,0.094,99.999,0.556,4,8,0,spotify:track:3to5UxKsozb4T6CfwHuhLJ,2018
KARMA,-29.30529,80.344925,74.74768,34.016724,0.10048836,26.42732,21.272512,14.776977,7.5229707,14.512352,8.899577,10.495246,-4.878965,10.158439,4.4462,9.191895,-1.5170742,7.7870116,6.430867,7.7831764,-2.5510304,8.782159,5.9111524,7.329242,-0.93668956,7.1026993,0.5371533,0.35425222,0.45070058,0.4456448,0.3194155,0.34370568,0.3423642,0.5671471,0.38028127,0.34752533,0.39398164,0.39785182,0.35146388,0.23419005,0.3127261,0.30278325,0.26482132,0.31037083,0.23749238,0.32427907,0.29531437,0.30031386,0.30995592,0.27316642,KARMA,bear bear & friends,2020-09-24,149760,0,0.00724,0.811,0.831,1.31e-05,0.136,-1.731,0.0437,106.005,0.343,4,8,1,spotify:track:0Hxg817iDRgOgizgY8G0j1,2020
Keep You,-62.292446,117.025345,98.00081,42.917904,-2.9550402,24.589117,18.645874,17.746609,4.660314,14.667987,4.70799,13.980844,3.9238732,11.443268,0.15249635,10.826223,1.4849825,9.668609,3.0629582,10.088914,-4.4256105,8.3337345,-0.055688694,8.645657,-5.391306,9.63017,0.33194292,0.45146343,0.3175007,0.2649582,0.26730633,0.3369001,0.5700089,0.39992318,0.50058,0.52964795,0.37813246,0.3405744,0.24992993,0.3264129,0.26480454,0.22474241,0.24381013,0.25267527,0.372285,0.26804578,0.3389757,0.3593577,0.2690022,0.3091965,Keep You,The Tech Thieves,2021-01-08,154038,44,0.0791,0.771,0.704,0.0608,0.124,-3.146,0.0295,104.009,0.626,4,6,0,spotify:track:79qOs49qSotfX46OGByR0M,2021
Kickstart My Heart,12.568067,75.46702,64.48447,21.73733,-24.009386,21.107944,27.85423,11.702037,-0.031935424,9.353852,13.09152,8.727596,-1.3843799,8.833234,10.76709,9.631615,1.2615839,7.5156555,6.416818,9.158218,2.1198652,7.8172812,3.9191453,6.919243,-1.6530919,6.740072,0.45962605,0.42722735,0.54450566,0.42587292,0.42724928,0.5061536,0.4691095,0.61328095,0.5237631,0.5096341,0.49743956,0.42784557,0.28498125,0.23597902,0.2865226,0.24302052,0.24628142,0.2836242,0.24456958,0.30878526,0.25891358,0.27323958,0.29085127,0.23753172,Dr. Feelgood,Mötley Crüe,1989,282653,76,0.00123,0.363,0.982,0.00218,0.284,-3.621,0.3,179.23,0.275,4,7,0,spotify:track:4Yqy0GpeDEXLibWJCZyQew,1989
Kill Bill,-82.77347,93.19266,107.36048,34.36269,-20.652306,30.177622,13.027711,24.998257,-4.8790355,15.723999,11.045398,20.307516,4.5720525,15.019103,1.1632516,14.139305,4.4516683,13.788772,3.4285889,12.711057,-5.819007,10.23059,-0.42025736,10.668594,-7.413919,9.84641,0.41404614,0.3075132,0.2494837,0.3034934,0.25131333,0.32525942,0.2942971,0.4766851,0.44192898,0.42553946,0.52528995,0.33944723,0.33656958,0.27902848,0.23659699,0.2954304,0.2327351,0.3054847,0.24292426,0.34074262,0.32005444,0.2948367,0.35664752,0.26381022,SOS,SZA,2022-12-08,153946,86,0.0521,0.644,0.735,0.144,0.161,-5.747,0.0391,88.98,0.418,4,8,1,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,2022
Kill Me With Your Love,-101.75777,109.971436,127.34641,53.657433,-3.9575796,38.407368,24.86091,25.249758,4.9451623,21.562845,10.474208,15.81588,3.3253808,13.6346035,6.8093214,11.906594,3.43716,10.515085,1.4551528,11.107572,-5.2368503,9.496502,2.596994,8.56349,-1.535074,7.5476933,0.5585248,0.4149701,0.31971377,0.32703623,0.45217445,0.66059905,0.49581817,0.42433286,0.4512429,0.46628374,0.5076645,0.4473525,0.31391427,0.27035734,0.22238496,0.23429401,0.26586258,0.32450065,0.26412296,0.26580507,0.28965297,0.26547462,0.31902197,0.24943262,Kill Me With Your Love,One True God,2022-01-14,174736,40,0.192,0.754,0.701,0.364,0.0709,-6.252,0.0398,114.019,0.306,4,10,0,spotify:track:0wEhUkwFAAahFN2OITEy4q,2022
Killin' Me Good (English Ver.),3.2894547,89.6432,86.48041,32.40459,6.399623,26.277073,11.086002,15.036806,1.5886519,12.561112,3.1524758,12.769039,2.3396711,11.158629,1.5006006,11.114055,1.1763668,9.720396,3.796756,9.164809,-3.776648,8.900712,3.1637142,8.811557,-5.2854457,9.174137,0.3493345,0.37851384,0.443354,0.2958367,0.34186557,0.37257573,0.31667402,0.4492586,0.38188443,0.45967126,0.3667039,0.3101055,0.29528323,0.28629994,0.3353793,0.23418608,0.28095025,0.31166273,0.2527562,0.36111036,0.2771854,0.33211887,0.3034988,0.2594622,Killin' Me Good (English Ver.),JIHYO,2023-09-15,185920,44,0.181,0.756,0.903,0.0,0.0342,-0.949,0.0586,112.006,0.603,4,0,1,spotify:track:0t5Q16hVryXI4CKx8VpA66,2023
Kiss Kiss (feat. T-Pain),-111.81182,94.56111,69.21493,27.636684,-2.3895307,28.759584,19.230526,19.271471,8.470742,19.417578,6.205674,13.023838,1.5454504,13.014735,4.1091676,14.316297,3.5445235,10.26594,5.992219,12.138114,2.6108284,9.8853855,3.6115143,8.799265,1.7380017,8.970886,0.34928373,0.38180038,0.40506437,0.53421396,0.4249493,0.46262953,0.52696556,0.41580483,0.40118444,0.402095,0.5418683,0.3806896,0.26308352,0.2658491,0.27593958,0.34656984,0.2868547,0.2981217,0.3297475,0.27171186,0.3080541,0.27856225,0.31160545,0.26064458,Exclusive (Expanded Edition),Chris Brown,2007-11-06,250666,73,0.0506,0.729,0.658,0.0,0.0693,-3.386,0.225,140.043,0.551,3,10,0,spotify:track:3wKKkGVn7cVSfgPeYYIiXG,2007
KISS ME,-92.38419,91.50349,113.66612,40.467888,2.4642255,23.382996,27.952719,26.904982,3.2076051,16.415373,0.27240667,14.628654,0.44793475,12.99625,-1.9282912,11.94979,-9.502856,11.966635,-5.382239,11.407728,-5.0418887,10.875644,-2.7752938,11.291106,-0.8280233,9.576672,0.33654273,0.40141976,0.37840366,0.41702345,0.357787,0.42273787,0.3668348,0.32043904,0.44758156,0.38344842,0.5341759,0.40770286,0.2757767,0.31580013,0.28149924,0.3226033,0.27593854,0.31166726,0.28519025,0.24833126,0.34308308,0.27337712,0.34177762,0.30368823,IS ANYBODY OUT THERE?,DPR LIVE,2020-03-03,278200,55,0.577,0.54,0.775,0.000651,0.425,-6.446,0.15,175.962,0.703,4,6,1,spotify:track:02K01fxmK5qQrwWSHGbb9d,2020
Kiss Me Thru The Phone,-49.615055,91.69723,67.65428,32.79013,1.870562,22.242758,26.804583,18.410912,2.7012715,14.767837,9.564678,13.682491,1.5217657,11.872541,8.249493,10.8779545,-1.2390954,10.376416,10.475554,10.894611,3.645835,9.753466,8.802506,9.834488,1.2686182,9.066484,0.43824074,0.46003747,0.5115129,0.34589577,0.38153008,0.33195886,0.39848638,0.44867834,0.51120085,0.5581543,0.48654836,0.49386564,0.30716926,0.28378335,0.3443171,0.24162063,0.31454092,0.25951356,0.2892405,0.29585922,0.309357,0.32583386,0.2877178,0.31903312,iSouljaBoyTellem,Soulja Boy,2008-01-01,193386,76,0.0188,0.758,0.712,0.0,0.0677,-3.781,0.112,150.001,0.794,4,7,1,spotify:track:2q4rjDy9WhaN3o9MvDbO21,2008
Knife Talk (with 21 Savage ft. Project Pat),-157.78537,97.299385,102.49834,39.96515,20.40668,29.733072,10.033968,21.53397,21.174213,18.779453,7.201098,15.645814,0.913697,12.35761,8.702009,13.611036,-1.9432772,11.626368,7.584414,11.313586,4.544488,11.409158,6.6534615,11.1879635,1.926997,10.377894,0.53621066,0.49225673,0.47383904,0.5306839,0.5379853,0.63953924,0.5232935,0.51477,0.45303312,0.479809,0.63953686,0.5167995,0.32569835,0.3122327,0.28927723,0.31326482,0.3262625,0.34444934,0.32685217,0.32127923,0.26896867,0.23034705,0.27892,0.25991243,Certified Lover Boy,Drake,2021-09-03,242965,74,0.0635,0.849,0.424,0.0,0.0834,-9.579,0.324,145.887,0.153,4,5,0,spotify:track:2BcMwX1MPV6ZHP4tUT9uq6,2021
Know Me (Feat. DEAN),-30.427546,71.94235,98.914894,33.72899,13.1376705,18.831059,21.333263,15.821909,11.992771,15.365276,13.102242,12.304228,0.13935147,11.902557,9.324932,10.45372,0.31724203,9.384811,2.711546,10.590118,2.8223715,9.255257,4.5188203,7.7423124,0.4677847,8.049294,0.43566474,0.3594712,0.46118864,0.46839705,0.4484643,0.5246055,0.5009999,0.58341175,0.4659692,0.4604215,0.45542753,0.4119402,0.29046866,0.22943892,0.2850596,0.29396597,0.28063342,0.3205298,0.27763715,0.32252502,0.281305,0.2852017,0.2944054,0.2567921,Coming To You Live,DPR LIVE,2017-03-15,204218,46,0.159,0.515,0.889,0.0,0.318,-4.7,0.345,134.052,0.379,4,10,0,spotify:track:0c0Gf3FpG1NKKThB434Qbl,2017
